order Id,order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD10105,2025-03-19,2025-03-24,CUST196,Gregg Mitchell,Corporate,PROD13710,Headphones,Electronics,West,Louisiana,Michellefurt,2,20629,15,35069.3,30028.34,5040.96,Credit Card,Returned,"Henderson, Green and Wright",jeffrey28@taylor-avila.com,1,Yes,45
ORD10106,2025-05-01,2025-05-05,CUST261,Karina Young,Corporate,PROD11798,Keyboard,Electronics,North,New Hampshire,West Nicolestad,5,32369,5,153752.75,126984.0,26768.75,Credit Card,Returned,Rodriguez-Ellis,marymontoya@sullivan.info,2,Yes,41
ORD10107,2024-11-17,2024-11-22,CUST713,James Fernandez,Consumer,PROD17086,Headphones,Electronics,South,Colorado,Simpsonborough,2,16783,15,28531.1,26907.3,1623.8,Credit Card,Delivered,Johnson PLC,patrick08@brown.com,27,No,0
ORD10108,2024-04-12,2024-04-18,CUST627,Diane Hayes,Home Office,PROD14907,Sugar,Grocery,North,Rhode Island,North Matthew,10,391,0,3910.0,3366.58,543.42,Cash,Delivered,George and Sons,heatherjohnson@lopez.biz,7,Yes,36
ORD10109,2025-08-28,2025-08-29,CUST558,Michael Chan,Consumer,PROD15355,Dining Table,Furniture,North,Kentucky,Antonioton,5,19512,25,73170.0,56312.63,16857.37,Cash,Pending,"White, Martinez and Bishop",gbishop@wilson-foster.net,10,No,0
ORD10110,2024-05-12,2024-05-17,CUST748,Michael Floyd,Consumer,PROD16278,Laptop,Electronics,South,North Carolina,North Katherine,7,27148,5,180534.2,168532.72,12001.48,Credit Card,Returned,"Stephenson, Delgado and Munoz",stacy13@martinez.com,35,No,0
ORD10111,2025-05-25,2025-05-29,CUST856,Melanie Newman,Consumer,PROD16445,Stapler,Office Supplies,West,Colorado,North Jessicatown,6,597,10,3223.8,1722.24,1501.56,Cash,Pending,Smith Inc,wilsonjames@mullen-lin.info,28,No,0
ORD10112,2025-12-29,2026-01-02,CUST397,Brendan Morrison,Consumer,PROD17292,Keyboard,Electronics,West,Missouri,Rothburgh,9,41971,5,358852.05,288678.57,70173.48,Cash,Delivered,"Dominguez, Marshall and Davis",susanswanson@cook-lutz.biz,49,No,0
ORD10113,2025-06-28,2025-07-02,CUST758,Micheal Schmidt,Corporate,PROD13538,Study Table,Furniture,East,South Dakota,South Heather,10,18823,0,188230.0,97031.28,91198.72,UPI,Pending,Thompson-Weaver,vharris@vazquez.info,31,No,0
ORD10114,2025-11-29,2025-11-30,CUST396,Patricia Jenkins,Corporate,PROD17995,Calculater,Office Supplies,North,Colorado,Yvonneborough,3,1268,25,2853.0,1700.55,1152.45,Net Banking,Pending,Pace-Rodriguez,rpatterson@morgan-garcia.com,5,Yes,28
ORD10115,2025-12-03,2025-12-05,CUST732,Sergio Miller,Corporate,PROD15735,Rice Bag,Grocery,South,Indiana,Pricehaven,6,694,25,3123.0,2359.74,763.26,Credit Card,Delivered,Garcia-Cook,markmatthews@curtis.org,25,No,0
ORD10116,2024-05-06,2024-05-07,CUST685,Raymond Holmes,Corporate,PROD17893,Juice Pack,Grocery,South,Indiana,Burtonborough,10,95,25,712.5,602.25,110.25,Cash,Returned,"Campbell, Wood and Ball",iharris@gomez-clark.biz,40,No,0
ORD10117,2024-06-23,2024-06-27,CUST433,Tracy Gill,Consumer,PROD11000,Snacks,Grocery,West,Delaware,Marymouth,3,141,0,423.0,324.61,98.39,Cash,Delivered,Johnson-Lee,walldavid@bender-phillips.biz,44,No,0
ORD10118,2024-08-12,2024-08-18,CUST376,Patricia Marsh,Home Office,PROD17535,Study Table,Furniture,North,Kansas,Aaronfort,9,16441,0,147969.0,92114.29,55854.71,Credit Card,Cancelled,"Bell, Woods and Mitchell",danielguzman@smith-thompson.com,2,Yes,24
ORD10119,2026-03-03,2026-03-07,CUST210,Jennifer Williamson,Home Office,PROD18871,Laptop,Electronics,West,North Carolina,Lake Adam,8,47225,15,321130.0,287342.63,33787.37,Credit Card,Returned,"Rios, Barrera and Chambers",alyssa21@brewer-mcneil.com,25,No,0
ORD10120,2025-11-04,2025-11-07,CUST221,Robert Henderson,Home Office,PROD11598,File Folder,Office Supplies,South,Minnesota,Gonzalezstad,4,1557,20,4982.4,3045.62,1936.78,UPI,Returned,Jensen Ltd,hsolomon@flores.org,16,No,0
ORD10121,2025-06-09,2025-06-13,CUST382,Tammy Harris,Home Office,PROD12809,Juice Pack,Grocery,West,Ohio,East Chad,7,346,0,2422.0,1888.41,533.59,UPI,Pending,Mcgee and Sons,yhill@miles-waller.info,10,No,0
ORD10122,2025-11-14,2025-11-17,CUST951,Carrie Prince,Corporate,PROD18299,Stapler,Office Supplies,North,Wisconsin,Roberttown,3,738,0,2214.0,1447.14,766.86,UPI,Pending,Townsend Ltd,emily82@santos.com,1,Yes,24
ORD10123,2025-01-15,2025-01-22,CUST332,Dennis Cisneros,Home Office,PROD14014,Sofa,Furniture,North,Virginia,Brettview,3,15328,15,39086.4,30125.1,8961.3,UPI,Pending,"Roach, Griffith and Miller",aprilgarcia@martinez.net,11,No,0
ORD10124,2024-05-03,2024-05-10,CUST529,Shannon Green,Corporate,PROD13426,Office Chair,Furniture,South,New Hampshire,Myersside,8,8274,20,52953.6,31444.49,21509.11,Cash,Delivered,Richardson and Sons,yrivera@tate-ellison.com,47,No,0
ORD10125,2024-07-10,2024-07-12,CUST579,Julie Stewart,Home Office,PROD14806,Keyboard,Electronics,North,Alaska,Hayestown,6,28761,0,172566.0,148906.38,23659.62,UPI,Delivered,"Robinson, Smith and Wells",derrickgonzalez@carr.info,35,No,0
ORD10126,2025-07-20,2025-07-26,CUST505,Barbara Lopez,Corporate,PROD14382,BookSelf,Furniture,South,South Dakota,Gonzalezfurt,4,10066,15,34224.4,24408.92,9815.48,Net Banking,Returned,Jefferson Ltd,yyoung@porter-lynch.com,31,No,0
ORD10127,2024-05-09,2024-05-11,CUST743,Shawn Lee,Home Office,PROD18250,Moniter,Electronics,South,Missouri,Ricefurt,7,28132,5,187077.8,162788.82,24288.98,Credit Card,Cancelled,Klein-Wang,njohnson@watson.net,29,No,0
ORD10128,2025-09-06,2025-09-12,CUST240,Sheila Cantrell,Corporate,PROD15458,File Folder,Office Supplies,North,Connecticut,Tamaraland,8,938,5,7128.8,3848.49,3280.31,Cash,Pending,Williams-Mathews,matthew45@house.com,39,No,0
ORD10129,2025-01-15,2025-01-16,CUST324,Gregory Martinez,Consumer,PROD17774,Snacks,Grocery,South,Virginia,South Jasonstad,3,899,5,2562.15,2119.98,442.17,Net Banking,Pending,Jennings LLC,lyonsjoshua@adams-green.com,29,No,0
ORD10130,2025-05-19,2025-05-24,CUST826,Charles Silva,Corporate,PROD18260,Office Chair,Furniture,West,Massachusetts,Alexanderberg,6,17338,5,98826.6,56090.76,42735.84,Credit Card,Pending,Beck-Hubbard,susansantana@wilcox.info,45,No,0
ORD10131,2025-01-01,2025-01-07,CUST330,Alyssa Campbell DVM,Home Office,PROD18552,Study Table,Furniture,South,Ohio,New Karina,4,17670,10,63612.0,35534.28,28077.72,Net Banking,Pending,Solis-Anderson,edward08@johnson.com,40,No,0
ORD10132,2025-08-07,2025-08-10,CUST969,Carlos Smith,Home Office,PROD18018,File Folder,Office Supplies,North,Montana,Scottchester,2,953,5,1810.7,1229.49,581.21,Net Banking,Pending,Sanders-Murray,longaustin@murphy-flores.biz,21,No,0
ORD10133,2024-10-04,2024-10-09,CUST468,Christopher Martin,Home Office,PROD18450,Cooking Oil,Grocery,South,Virginia,South Sonyaberg,5,761,15,3234.25,2762.91,471.34,UPI,Cancelled,Robbins and Sons,nicholas53@chen-brown.com,37,No,0
ORD10134,2024-05-21,2024-05-27,CUST127,Isaac Sullivan,Home Office,PROD18477,Sugar,Grocery,North,Arizona,Port Brookestad,6,672,5,3830.4,2980.31,850.09,Credit Card,Delivered,Bell PLC,ryan12@harris-lutz.com,13,No,0
ORD10135,2024-05-19,2024-05-24,CUST846,Bradley Hudson,Home Office,PROD16662,File Folder,Office Supplies,South,West Virginia,West Shellyborough,10,1281,25,9607.5,4090.85,5516.65,Net Banking,Delivered,"Johnson, Harvey and Guzman",gordonedward@erickson.biz,30,No,0
ORD10136,2025-09-05,2025-09-09,CUST723,Anita Cook,Consumer,PROD12873,Dining Table,Furniture,North,Iowa,Williamsmouth,8,14894,0,119152.0,61244.42,57907.58,Cash,Delivered,"Miller, Wood and Beasley",john61@rose-oconnor.info,2,Yes,41
ORD10137,2024-05-31,2024-06-06,CUST858,Cameron Marquez,Home Office,PROD16208,Keyboard,Electronics,West,Massachusetts,Thompsonview,4,26751,10,96303.6,89945.22,6358.38,Credit Card,Pending,"Robinson, Diaz and Harris",nsalinas@abbott-phillips.info,25,No,0
ORD10138,2025-08-03,2025-08-09,CUST556,Thomas Rios,Home Office,PROD19574,File Folder,Office Supplies,West,South Dakota,North Frankmouth,10,1303,20,10424.0,5417.75,5006.25,Cash,Cancelled,Williams-Roberts,baueramy@hawkins.com,22,No,0
ORD10139,2026-02-12,2026-02-16,CUST587,Theresa Huff,Consumer,PROD11535,Calculater,Office Supplies,North,Ohio,Lake Sylviaport,9,1427,15,10916.55,6880.5,4036.05,Cash,Delivered,"Torres, Le and Dunn",kathleenblackwell@turner.info,26,No,0
ORD10140,2025-11-18,2025-11-20,CUST645,Stacy Alvarez,Corporate,PROD19668,Calculater,Office Supplies,North,Indiana,Lake Ricardochester,10,1949,20,15592.0,9800.3,5791.7,Net Banking,Pending,Mcgee LLC,donald61@moore.org,38,No,0
ORD10141,2025-05-30,2025-06-01,CUST514,Pamela Mccarthy,Home Office,PROD14743,BookSelf,Furniture,North,South Carolina,New Hollyburgh,7,8391,10,52863.3,40476.91,12386.39,Cash,Pending,Hamilton-Reynolds,lucasmonique@henderson.info,27,No,0
ORD10142,2026-02-08,2026-02-10,CUST688,Kelly Carlson,Consumer,PROD14370,Keyboard,Electronics,North,Arizona,Cindybury,5,12856,0,64280.0,57971.03,6308.97,UPI,Returned,Pope LLC,carlosguzman@miller-smith.net,13,No,0
ORD10143,2024-10-18,2024-10-24,CUST488,Michael Lawson,Consumer,PROD18892,Sofa,Furniture,West,Utah,West Andrew,8,15317,0,122536.0,81838.5,40697.5,Net Banking,Cancelled,Ross-Griffin,jasonjones@sullivan.com,6,Yes,23
ORD10144,2024-04-17,2024-04-19,CUST782,Nancy Huerta,Home Office,PROD14011,Mouse,Electronics,East,Missouri,South Johnfort,2,25722,10,46299.6,37699.86,8599.74,Net Banking,Pending,Hayes PLC,ryan56@bryant-thompson.com,23,No,0
ORD10145,2025-02-04,2025-02-07,CUST767,Bobby Wilkins,Home Office,PROD17652,Headphones,Electronics,South,Massachusetts,North Haroldshire,4,35461,20,113475.2,93818.35,19656.85,Cash,Delivered,Murray and Sons,smithaaron@duffy-walls.net,27,No,0
ORD10146,2024-04-28,2024-04-29,CUST463,Linda Miller,Home Office,PROD18774,Laptop,Electronics,West,Washington,Hoffmanbury,5,10382,10,46719.0,43343.15,3375.85,Cash,Delivered,Farmer and Sons,smithkyle@anderson-shaffer.com,19,No,0
ORD10147,2025-12-24,2025-12-29,CUST201,Monica Pacheco,Consumer,PROD19747,Calculater,Office Supplies,North,North Carolina,Novakmouth,6,1437,10,7759.8,4053.12,3706.68,Net Banking,Pending,Harris LLC,johnhill@day.com,27,No,0
ORD10148,2024-08-25,2024-08-26,CUST958,Donald Gray,Consumer,PROD16417,Sugar,Grocery,South,North Carolina,Port Janetfurt,3,59,25,132.75,112.31,20.44,Credit Card,Delivered,"Parker, Vega and Rogers",gary53@white.com,35,No,0
ORD10149,2024-10-02,2024-10-07,CUST719,Pamela Zuniga,Consumer,PROD16184,File Folder,Office Supplies,South,Massachusetts,Lake Timothy,9,1927,20,13874.4,9186.95,4687.45,Cash,Returned,"Coleman, Sanchez and Freeman",gamblealan@pierce-rogers.com,28,No,0
ORD10150,2025-12-04,2025-12-05,CUST258,David Vasquez,Consumer,PROD18314,File Folder,Office Supplies,North,Louisiana,North Lisabury,5,509,20,2036.0,1376.88,659.12,Cash,Returned,Christian and Sons,charlescordova@berg-hansen.net,50,No,0
ORD10151,2024-09-17,2024-09-23,CUST893,Oscar Case,Consumer,PROD18126,Cooking Oil,Grocery,North,Virginia,Cordovafort,9,796,5,6805.8,5858.11,947.69,UPI,Delivered,Wade-Willis,whitechristopher@short-rios.biz,36,No,0
ORD10152,2025-07-28,2025-08-03,CUST591,Shane Kim,Consumer,PROD14604,Headphones,Electronics,North,Nevada,Amandastad,2,15911,0,31822.0,28456.97,3365.03,Net Banking,Returned,Saunders-Dixon,michael94@taylor.net,22,No,0
ORD10153,2024-10-01,2024-10-07,CUST304,Shane Barnett,Corporate,PROD19237,Keyboard,Electronics,West,Utah,Fisherbury,3,19561,5,55748.85,45150.27,10598.58,UPI,Cancelled,Scott-Bass,meredithlivingston@ruiz.net,32,No,0
ORD10154,2026-02-03,2026-02-04,CUST738,Samuel Freeman Jr.,Corporate,PROD18764,Keyboard,Electronics,West,Connecticut,South Michaelborough,2,23703,5,45035.7,42508.63,2527.07,Net Banking,Returned,Jackson-Santos,anthonyamber@cox.com,31,No,0
ORD10155,2024-05-03,2024-05-10,CUST598,Kim Payne,Home Office,PROD12032,Snacks,Grocery,West,Wisconsin,Port Edwardshire,2,806,0,1612.0,1397.75,214.25,Net Banking,Cancelled,Lee-Cameron,edgar81@rogers.com,34,No,0
ORD10156,2026-01-08,2026-01-12,CUST715,Jason Chapman,Corporate,PROD19957,Headphones,Electronics,North,Tennessee,Whiteview,1,21411,5,20340.45,18922.46,1417.99,Net Banking,Pending,"Brown, Tucker and Hoover",caselisa@fritz.org,47,No,0
ORD10157,2024-07-01,2024-07-05,CUST253,Duane Gould,Home Office,PROD16996,Rice Bag,Grocery,South,Oklahoma,Cobbton,4,77,5,292.6,238.15,54.45,UPI,Returned,"Miranda, Knight and Abbott",emyers@ortiz.com,28,No,0
ORD10158,2025-11-30,2025-12-04,CUST898,Dustin Rivera,Consumer,PROD17456,Calculater,Office Supplies,South,Rhode Island,Moorechester,9,419,20,3016.8,1754.98,1261.82,Net Banking,Cancelled,"Taylor, Andrade and Sims",longderrick@smith.com,20,No,0
ORD10159,2024-08-15,2024-08-19,CUST376,Barbara Rodriguez,Corporate,PROD17701,Sofa,Furniture,West,Georgia,Lake Tom,8,15582,15,105957.6,57566.24,48391.36,UPI,Delivered,Harris and Sons,velasquezmary@bond.org,24,No,0
ORD10160,2025-12-15,2025-12-16,CUST562,Nicole Holt,Home Office,PROD12992,Headphones,Electronics,West,Missouri,South Angela,7,14933,5,99304.45,80581.15,18723.3,UPI,Delivered,Lewis-Horn,dennisvincent@burke.info,19,No,0
ORD10161,2025-12-12,2025-12-15,CUST328,Shelby Villa,Corporate,PROD16960,Notebook,Office Supplies,South,Louisiana,Susanshire,4,146,5,554.8,348.48,206.32,Net Banking,Delivered,Keller-Rodriguez,blopez@morrison.com,39,No,0
ORD10162,2025-05-29,2025-06-04,CUST660,Rodney Nguyen,Home Office,PROD18726,Sugar,Grocery,West,Washington,New Johnburgh,1,329,15,279.65,211.71,67.94,Cash,Delivered,"Robinson, Moreno and Hernandez",kenneth61@cruz.net,50,No,0
ORD10163,2025-11-21,2025-11-22,CUST886,Alexis Phillips,Consumer,PROD13208,Keyboard,Electronics,North,Delaware,Cathyfort,10,32454,5,308313.0,262583.22,45729.78,Credit Card,Cancelled,"Santos, Watson and Lynch",bburns@rogers.org,38,No,0
ORD10164,2024-08-20,2024-08-23,CUST610,Samantha Baker,Consumer,PROD15591,Notebook,Office Supplies,South,Arkansas,Harrisland,3,997,10,2691.9,1582.32,1109.58,Net Banking,Cancelled,Sanders-Cook,gibsonmichael@wright-wang.com,4,Yes,21
ORD10165,2025-07-22,2025-07-25,CUST614,Jeffrey Miller,Consumer,PROD14689,Pen,Office Supplies,West,Kansas,Allisonchester,6,558,15,2845.8,1872.28,973.52,Cash,Pending,Jones Group,shannon82@wilson-perez.com,17,No,0
ORD10166,2025-04-02,2025-04-04,CUST347,Ashley Stewart,Corporate,PROD15456,Pen,Office Supplies,West,Florida,New Daniellemouth,7,827,0,5789.0,2419.29,3369.71,Credit Card,Returned,Richmond LLC,shill@cowan-vazquez.com,13,No,0
ORD10167,2025-01-10,2025-01-11,CUST357,Matthew Miller,Home Office,PROD13887,Rice Bag,Grocery,South,Arkansas,Lake Ericbury,6,476,10,2570.4,2147.84,422.56,Cash,Delivered,Shaw-Riddle,markburke@white.info,27,No,0
ORD10168,2025-09-21,2025-09-24,CUST266,Stephanie Freeman,Corporate,PROD13070,Juice Pack,Grocery,West,New York,Ashleebury,7,697,25,3659.25,2896.03,763.22,Credit Card,Returned,"Mcintosh, Soto and Snyder",theresa97@caldwell.net,42,No,0
ORD10169,2024-12-30,2025-01-04,CUST588,Regina Odonnell,Consumer,PROD14645,Headphones,Electronics,North,Michigan,Kingfort,10,24273,0,242730.0,206267.38,36462.62,Cash,Delivered,Armstrong Inc,diana91@wiley.biz,14,No,0
ORD10170,2024-07-17,2024-07-23,CUST267,Brett Flynn,Corporate,PROD18895,Keyboard,Electronics,South,Michigan,New Brandonville,1,38779,20,31023.2,29429.89,1593.31,Net Banking,Pending,"Hughes, Burgess and Davis",jwatson@forbes-gaines.com,21,No,0
ORD10171,2024-05-15,2024-05-19,CUST231,James White,Corporate,PROD19024,Cooking Oil,Grocery,North,Illinois,West Kayla,1,295,20,236.0,201.26,34.74,UPI,Delivered,"Brown, Russell and Lopez",kevinsherman@kirby.com,37,No,0
ORD10172,2025-05-31,2025-06-03,CUST187,Matthew Reed,Home Office,PROD16381,Stapler,Office Supplies,North,Nevada,New Wendyshire,6,623,15,3177.3,1649.04,1528.26,Net Banking,Delivered,"Hays, Mcdonald and Shannon",nreed@schultz.net,28,No,0
ORD10173,2026-03-28,2026-04-04,CUST574,Sherry Bowen,Consumer,PROD18536,Keyboard,Electronics,North,Louisiana,South Stacyfurt,5,49014,0,245070.0,229350.72,15719.28,UPI,Cancelled,Grant-Torres,lcox@williams-dean.net,36,No,0
ORD10174,2024-05-06,2024-05-13,CUST624,Tiffany Scott,Home Office,PROD15388,Laptop,Electronics,South,Florida,Amandastad,1,25704,20,20563.2,18631.55,1931.65,UPI,Delivered,Larsen-Olson,louis23@velasquez-smith.net,24,No,0
ORD10175,2025-06-29,2025-07-03,CUST657,Leslie Clark PhD,Corporate,PROD15698,Calculater,Office Supplies,West,Texas,Port Lindaburgh,1,1748,20,1398.4,807.65,590.75,Cash,Cancelled,Thompson-Barnett,mwilliams@pruitt.com,49,No,0
ORD10176,2025-12-22,2025-12-24,CUST100,Brandy Richardson,Corporate,PROD16392,Calculater,Office Supplies,West,South Dakota,Ballmouth,2,1247,10,2244.6,1183.13,1061.47,Credit Card,Cancelled,Rivera Group,whitephillip@mcclure.info,40,No,0
ORD10177,2024-06-24,2024-07-01,CUST415,Harry Ramirez,Corporate,PROD16402,Sofa,Furniture,North,North Dakota,Wolfport,3,5592,20,13420.8,10063.74,3357.06,Credit Card,Pending,Fisher-Johnson,joseph06@hickman.com,8,Yes,30
ORD10178,2026-03-22,2026-03-29,CUST422,Eric Barber,Corporate,PROD13363,Keyboard,Electronics,North,Iowa,Dustinfort,2,21572,5,40986.8,37277.84,3708.96,Cash,Returned,Diaz and Sons,mgilbert@waller-herrera.info,33,No,0
ORD10179,2024-09-07,2024-09-08,CUST835,Mitchell King,Home Office,PROD14894,Cooking Oil,Grocery,North,New Hampshire,Nicolefort,3,129,10,348.3,266.52,81.78,UPI,Pending,"Morrow, Wallace and Hoffman",samantha38@peterson.com,41,No,0
ORD10180,2026-01-09,2026-01-10,CUST143,Stephen Franklin,Home Office,PROD18966,Calculater,Office Supplies,North,New Jersey,North Richardchester,9,617,20,4442.4,1906.35,2536.05,Net Banking,Delivered,Brown-Carroll,kennethvazquez@jones-bernard.org,45,No,0
ORD10181,2025-01-21,2025-01-23,CUST770,Heather Davis,Corporate,PROD19248,Notebook,Office Supplies,North,Ohio,Blackwellhaven,3,368,15,938.4,375.48,562.92,Net Banking,Pending,Campbell-Welch,evansjeremy@stevens-roach.net,0,Yes,47
ORD10182,2024-12-09,2024-12-15,CUST309,Anna Wright,Corporate,PROD11003,File Folder,Office Supplies,North,California,Marvinmouth,8,1770,10,12744.0,5161.31,7582.69,UPI,Cancelled,Powers and Sons,andrewfarmer@williams.org,35,No,0
ORD10183,2026-01-21,2026-01-25,CUST914,Alexis Gonzalez,Corporate,PROD12723,Rice Bag,Grocery,North,Maryland,Lake Brandonport,8,991,0,7928.0,6705.96,1222.04,Credit Card,Delivered,Martinez-Schultz,samuelhanson@mckay.com,49,No,0
ORD10184,2024-10-14,2024-10-21,CUST945,Jennifer Rice,Consumer,PROD13207,Sofa,Furniture,North,Rhode Island,Roblesmouth,5,7453,0,37265.0,19025.69,18239.31,Credit Card,Cancelled,Daniels-Wheeler,jeff15@norton.com,34,No,0
ORD10185,2025-07-21,2025-07-27,CUST967,Dustin Trevino,Corporate,PROD14478,Snacks,Grocery,South,Colorado,Port Vincentside,9,947,25,6392.25,5741.16,651.09,Net Banking,Returned,Quinn Ltd,kerrrobert@herrera-gilmore.com,6,Yes,30
ORD10186,2024-11-15,2024-11-20,CUST115,Michael Cardenas,Corporate,PROD15339,BookSelf,Furniture,East,Mississippi,North Morgan,6,19539,25,87925.5,70229.29,17696.21,Cash,Cancelled,"Robles, Kennedy and Clark",audrey45@wright.com,49,No,0
ORD10187,2026-02-01,2026-02-02,CUST478,Bethany Hanna,Home Office,PROD14745,Mouse,Electronics,South,Rhode Island,West Melissa,8,32153,10,231501.6,209395.15,22106.45,Credit Card,Pending,"Randolph, Weaver and Martinez",jose29@miller-farmer.biz,17,No,0
ORD10188,2026-01-03,2026-01-05,CUST778,Justin Larson,Home Office,PROD12697,Sugar,Grocery,North,Kansas,Bethanytown,10,122,20,976.0,794.99,181.01,UPI,Cancelled,Kennedy PLC,ruthescobar@jackson.org,13,No,0
ORD10189,2025-06-26,2025-07-02,CUST591,Jennifer Simmons,Home Office,PROD16493,Study Table,Furniture,North,Pennsylvania,West Scottfort,7,10507,15,62516.65,32769.49,29747.16,Credit Card,Delivered,Jones LLC,mcintyrestephanie@waller-goodman.com,9,Yes,23
ORD10190,2026-03-02,2026-03-08,CUST778,Sarah Chandler,Consumer,PROD14797,Notebook,Office Supplies,East,Idaho,East Lisabury,3,1750,0,5250.0,2203.9,3046.1,Credit Card,Returned,Johnson Ltd,olopez@frederick.org,22,No,0
ORD10191,2024-10-30,2024-10-31,CUST849,Kenneth Stone,Home Office,PROD13566,Keyboard,Electronics,North,South Dakota,East Edgar,10,20398,10,183582.0,171149.14,12432.86,UPI,Cancelled,"Coffey, Mcdonald and Stewart",youngamy@cruz-olson.com,13,No,0
ORD10192,2024-10-01,2024-10-05,CUST148,Christopher Jones Jr.,Consumer,PROD17395,Notebook,Office Supplies,South,Michigan,Danielport,4,107,0,428.0,185.05,242.95,UPI,Cancelled,Gomez-Smith,richardconner@smith.net,14,No,0
ORD10193,2024-12-12,2024-12-16,CUST615,Savannah Kelly,Home Office,PROD19782,Cooking Oil,Grocery,North,West Virginia,New William,10,463,20,3704.0,2830.41,873.59,Credit Card,Cancelled,Smith-Malone,micheal01@rodriguez-hampton.biz,26,No,0
ORD10194,2025-09-24,2025-09-25,CUST502,Christina Mullen,Home Office,PROD12599,Office Chair,Furniture,West,Louisiana,West Nicole,9,7765,25,52413.75,29507.44,22906.31,Credit Card,Cancelled,"Collins, Knight and Charles",anita89@schneider-marshall.org,23,No,0
ORD10195,2024-05-05,2024-05-12,CUST622,Danny Kim,Corporate,PROD15173,Laptop,Electronics,South,Washington,Dianatown,4,45712,20,146278.4,118371.74,27906.66,Credit Card,Returned,Landry LLC,kingjames@thompson.biz,41,No,0
ORD10196,2024-06-08,2024-06-11,CUST613,Dillon Phillips,Corporate,PROD12397,Mouse,Electronics,West,Pennsylvania,West Stacey,3,12472,0,37416.0,30832.61,6583.39,Cash,Delivered,Gutierrez LLC,bblack@roy.info,50,No,0
ORD10197,2026-01-17,2026-01-24,CUST588,Daniel Good,Corporate,PROD16738,Rice Bag,Grocery,South,Arizona,Lopezland,7,943,10,5940.9,5027.27,913.63,Net Banking,Pending,Parker-Smith,debrazimmerman@rogers.net,41,No,0
